ID,NAME,ALIAS,COVER,CATEGORIES,PUBLISHED_AT,MINUTE,SCORE,REGIONS
43,小鞋子,بچههای آسمان,https://p1.meituan.net/movie/135c612860fae899df2220149664d97a173555.jpg@464w_644h_1e_1c,"['剧情', '家庭']",,89,8.8,['伊朗']
44,熔炉,도가니,https://p1.meituan.net/movie/2a0783b4fd95566568f24adfad2181bb5392280.jpg@464w_644h_1e_1c,['剧情'],2011-09-22,125,8.8,['韩国']
45,大话西游之大圣娶亲,A Chinese Odyssey Part Two - Cinderella,https://p1.meituan.net/moviemachine/508056769092059fe43a611b949f27d14863831.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻']",2014-10-24,110,8.9,"['中国香港', '中国大陆']"
46,新龙门客栈,New Dragon Gate Inn,https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@464w_644h_1e_1c,"['动作', '爱情', '武侠', '古装']",2012-02-24,88,8.9,"['中国香港', '中国大陆']"
38,时空恋旅人,About Time,https://p0.meituan.net/movie/6d8491386d07cda91967a6fbbd0d0788294693.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻']",2013-09-04,123,8.8,['英国']
39,穿条纹睡衣的男孩,The Boy in the Striped Pajamas,https://p1.meituan.net/movie/d5970e36c8868a4b746c80f3b3f8a404174615.jpg@464w_644h_1e_1c,"['剧情', '战争']",2008-08-28,94,8.8,"['英国', '美国']"
40,教父,The Godfather,https://p0.meituan.net/movie/1199dc6273680f175fd9b06c9c36d08a219658.jpg@464w_644h_1e_1c,"['剧情', '犯罪']",2015-04-18,175,8.8,['美国']
41,萤火之森,蛍火の杜へ,https://p1.meituan.net/movie/4c55f3bf5fa9660db3cb7014651a0950267034.jpg@464w_644h_1e_1c,"['剧情', '爱情', '动画', '奇幻']",2011-09-17,45,8.8,['日本']
42,素媛,소원,https://p0.meituan.net/movie/19653e8af59cf473cd40f9ccc0658d93692304.jpg@464w_644h_1e_1c,['剧情'],2013-10-02,123,8.8,['韩国']
43,小鞋子,بچههای آسمان,https://p1.meituan.net/movie/135c612860fae899df2220149664d97a173555.jpg@464w_644h_1e_1c,"['剧情', '家庭']",,89,8.8,['伊朗']
44,熔炉,도가니,https://p1.meituan.net/movie/2a0783b4fd95566568f24adfad2181bb5392280.jpg@464w_644h_1e_1c,['剧情'],2011-09-22,125,8.8,['韩国']
45,大话西游之大圣娶亲,A Chinese Odyssey Part Two - Cinderella,https://p1.meituan.net/moviemachine/508056769092059fe43a611b949f27d14863831.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻']",2014-10-24,110,8.9,"['中国香港', '中国大陆']"
46,新龙门客栈,New Dragon Gate Inn,https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@464w_644h_1e_1c,"['动作', '爱情', '武侠', '古装']",2012-02-24,88,8.9,"['中国香港', '中国大陆']"
47,触不可及,Intouchables,https://p1.meituan.net/movie/1e700e53e4fe29dd5942381bb353c8532239179.jpg@464w_644h_1e_1c,"['剧情', '喜剧']",2011-11-02,112,8.9,['法国']
39,穿条纹睡衣的男孩,The Boy in the Striped Pajamas,https://p1.meituan.net/movie/d5970e36c8868a4b746c80f3b3f8a404174615.jpg@464w_644h_1e_1c,"['剧情', '战争']",2008-08-28,94,8.8,"['英国', '美国']"
40,教父,The Godfather,https://p0.meituan.net/movie/1199dc6273680f175fd9b06c9c36d08a219658.jpg@464w_644h_1e_1c,"['剧情', '犯罪']",2015-04-18,175,8.8,['美国']
41,萤火之森,蛍火の杜へ,https://p1.meituan.net/movie/4c55f3bf5fa9660db3cb7014651a0950267034.jpg@464w_644h_1e_1c,"['剧情', '爱情', '动画', '奇幻']",2011-09-17,45,8.8,['日本']
42,素媛,소원,https://p0.meituan.net/movie/19653e8af59cf473cd40f9ccc0658d93692304.jpg@464w_644h_1e_1c,['剧情'],2013-10-02,123,8.8,['韩国']
43,小鞋子,بچههای آسمان,https://p1.meituan.net/movie/135c612860fae899df2220149664d97a173555.jpg@464w_644h_1e_1c,"['剧情', '家庭']",,89,8.8,['伊朗']
44,熔炉,도가니,https://p1.meituan.net/movie/2a0783b4fd95566568f24adfad2181bb5392280.jpg@464w_644h_1e_1c,['剧情'],2011-09-22,125,8.8,['韩国']
45,大话西游之大圣娶亲,A Chinese Odyssey Part Two - Cinderella,https://p1.meituan.net/moviemachine/508056769092059fe43a611b949f27d14863831.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻']",2014-10-24,110,8.9,"['中国香港', '中国大陆']"
46,新龙门客栈,New Dragon Gate Inn,https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@464w_644h_1e_1c,"['动作', '爱情', '武侠', '古装']",2012-02-24,88,8.9,"['中国香港', '中国大陆']"
47,触不可及,Intouchables,https://p1.meituan.net/movie/1e700e53e4fe29dd5942381bb353c8532239179.jpg@464w_644h_1e_1c,"['剧情', '喜剧']",2011-11-02,112,8.9,['法国']
48,钢琴家,The Pianist,https://p0.meituan.net/movie/bcbe59fc51580317adf94537a61a1a26142090.jpg@464w_644h_1e_1c,"['剧情', '音乐', '传记', '历史', '战争']",2002-05-24,150,8.9,"['法国', '德国', '英国', '波兰']"
40,教父,The Godfather,https://p0.meituan.net/movie/1199dc6273680f175fd9b06c9c36d08a219658.jpg@464w_644h_1e_1c,"['剧情', '犯罪']",2015-04-18,175,8.8,['美国']
41,萤火之森,蛍火の杜へ,https://p1.meituan.net/movie/4c55f3bf5fa9660db3cb7014651a0950267034.jpg@464w_644h_1e_1c,"['剧情', '爱情', '动画', '奇幻']",2011-09-17,45,8.8,['日本']
42,素媛,소원,https://p0.meituan.net/movie/19653e8af59cf473cd40f9ccc0658d93692304.jpg@464w_644h_1e_1c,['剧情'],2013-10-02,123,8.8,['韩国']
43,小鞋子,بچههای آسمان,https://p1.meituan.net/movie/135c612860fae899df2220149664d97a173555.jpg@464w_644h_1e_1c,"['剧情', '家庭']",,89,8.8,['伊朗']
44,熔炉,도가니,https://p1.meituan.net/movie/2a0783b4fd95566568f24adfad2181bb5392280.jpg@464w_644h_1e_1c,['剧情'],2011-09-22,125,8.8,['韩国']
45,大话西游之大圣娶亲,A Chinese Odyssey Part Two - Cinderella,https://p1.meituan.net/moviemachine/508056769092059fe43a611b949f27d14863831.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻']",2014-10-24,110,8.9,"['中国香港', '中国大陆']"
46,新龙门客栈,New Dragon Gate Inn,https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@464w_644h_1e_1c,"['动作', '爱情', '武侠', '古装']",2012-02-24,88,8.9,"['中国香港', '中国大陆']"
47,触不可及,Intouchables,https://p1.meituan.net/movie/1e700e53e4fe29dd5942381bb353c8532239179.jpg@464w_644h_1e_1c,"['剧情', '喜剧']",2011-11-02,112,8.9,['法国']
48,钢琴家,The Pianist,https://p0.meituan.net/movie/bcbe59fc51580317adf94537a61a1a26142090.jpg@464w_644h_1e_1c,"['剧情', '音乐', '传记', '历史', '战争']",2002-05-24,150,8.9,"['法国', '德国', '英国', '波兰']"
49,本杰明·巴顿奇事,The Curious Case of Benjamin Button,https://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg@464w_644h_1e_1c,"['剧情', '爱情', '奇幻']",2008-12-25,166,8.9,['美国']
41,萤火之森,蛍火の杜へ,https://p1.meituan.net/movie/4c55f3bf5fa9660db3cb7014651a0950267034.jpg@464w_644h_1e_1c,"['剧情', '爱情', '动画', '奇幻']",2011-09-17,45,8.8,['日本']
42,素媛,소원,https://p0.meituan.net/movie/19653e8af59cf473cd40f9ccc0658d93692304.jpg@464w_644h_1e_1c,['剧情'],2013-10-02,123,8.8,['韩国']
43,小鞋子,بچههای آسمان,https://p1.meituan.net/movie/135c612860fae899df2220149664d97a173555.jpg@464w_644h_1e_1c,"['剧情', '家庭']",,89,8.8,['伊朗']
44,熔炉,도가니,https://p1.meituan.net/movie/2a0783b4fd95566568f24adfad2181bb5392280.jpg@464w_644h_1e_1c,['剧情'],2011-09-22,125,8.8,['韩国']
45,大话西游之大圣娶亲,A Chinese Odyssey Part Two - Cinderella,https://p1.meituan.net/moviemachine/508056769092059fe43a611b949f27d14863831.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻']",2014-10-24,110,8.9,"['中国香港', '中国大陆']"
46,新龙门客栈,New Dragon Gate Inn,https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@464w_644h_1e_1c,"['动作', '爱情', '武侠', '古装']",2012-02-24,88,8.9,"['中国香港', '中国大陆']"
47,触不可及,Intouchables,https://p1.meituan.net/movie/1e700e53e4fe29dd5942381bb353c8532239179.jpg@464w_644h_1e_1c,"['剧情', '喜剧']",2011-11-02,112,8.9,['法国']
48,钢琴家,The Pianist,https://p0.meituan.net/movie/bcbe59fc51580317adf94537a61a1a26142090.jpg@464w_644h_1e_1c,"['剧情', '音乐', '传记', '历史', '战争']",2002-05-24,150,8.9,"['法国', '德国', '英国', '波兰']"
49,本杰明·巴顿奇事,The Curious Case of Benjamin Button,https://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg@464w_644h_1e_1c,"['剧情', '爱情', '奇幻']",2008-12-25,166,8.9,['美国']
50,倩女幽魂,A Chinese Ghost Story,https://p1.meituan.net/movie/96d98200d2afb4b87ff189f9c15b6545568339.jpg@464w_644h_1e_1c,"['爱情', '奇幻', '武侠', '古装']",2011-04-30,98,8.9,['中国香港']
42,素媛,소원,https://p0.meituan.net/movie/19653e8af59cf473cd40f9ccc0658d93692304.jpg@464w_644h_1e_1c,['剧情'],2013-10-02,123,8.8,['韩国']
43,小鞋子,بچههای آسمان,https://p1.meituan.net/movie/135c612860fae899df2220149664d97a173555.jpg@464w_644h_1e_1c,"['剧情', '家庭']",,89,8.8,['伊朗']
44,熔炉,도가니,https://p1.meituan.net/movie/2a0783b4fd95566568f24adfad2181bb5392280.jpg@464w_644h_1e_1c,['剧情'],2011-09-22,125,8.8,['韩国']
45,大话西游之大圣娶亲,A Chinese Odyssey Part Two - Cinderella,https://p1.meituan.net/moviemachine/508056769092059fe43a611b949f27d14863831.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻']",2014-10-24,110,8.9,"['中国香港', '中国大陆']"
46,新龙门客栈,New Dragon Gate Inn,https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@464w_644h_1e_1c,"['动作', '爱情', '武侠', '古装']",2012-02-24,88,8.9,"['中国香港', '中国大陆']"
47,触不可及,Intouchables,https://p1.meituan.net/movie/1e700e53e4fe29dd5942381bb353c8532239179.jpg@464w_644h_1e_1c,"['剧情', '喜剧']",2011-11-02,112,8.9,['法国']
48,钢琴家,The Pianist,https://p0.meituan.net/movie/bcbe59fc51580317adf94537a61a1a26142090.jpg@464w_644h_1e_1c,"['剧情', '音乐', '传记', '历史', '战争']",2002-05-24,150,8.9,"['法国', '德国', '英国', '波兰']"
49,本杰明·巴顿奇事,The Curious Case of Benjamin Button,https://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg@464w_644h_1e_1c,"['剧情', '爱情', '奇幻']",2008-12-25,166,8.9,['美国']
50,倩女幽魂,A Chinese Ghost Story,https://p1.meituan.net/movie/96d98200d2afb4b87ff189f9c15b6545568339.jpg@464w_644h_1e_1c,"['爱情', '奇幻', '武侠', '古装']",2011-04-30,98,8.9,['中国香港']
51,哈利·波特与死亡圣器（下）,Harry Potter and the Deathly Hallows: Part 2,https://p1.meituan.net/movie/bb0eca029cd25329776a4549b3fbe262924727.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '奇幻', '冒险']",2011-08-04,130,8.9,"['英国', '美国']"
43,小鞋子,بچههای آسمان,https://p1.meituan.net/movie/135c612860fae899df2220149664d97a173555.jpg@464w_644h_1e_1c,"['剧情', '家庭']",,89,8.8,['伊朗']
44,熔炉,도가니,https://p1.meituan.net/movie/2a0783b4fd95566568f24adfad2181bb5392280.jpg@464w_644h_1e_1c,['剧情'],2011-09-22,125,8.8,['韩国']
45,大话西游之大圣娶亲,A Chinese Odyssey Part Two - Cinderella,https://p1.meituan.net/moviemachine/508056769092059fe43a611b949f27d14863831.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻']",2014-10-24,110,8.9,"['中国香港', '中国大陆']"
46,新龙门客栈,New Dragon Gate Inn,https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@464w_644h_1e_1c,"['动作', '爱情', '武侠', '古装']",2012-02-24,88,8.9,"['中国香港', '中国大陆']"
47,触不可及,Intouchables,https://p1.meituan.net/movie/1e700e53e4fe29dd5942381bb353c8532239179.jpg@464w_644h_1e_1c,"['剧情', '喜剧']",2011-11-02,112,8.9,['法国']
48,钢琴家,The Pianist,https://p0.meituan.net/movie/bcbe59fc51580317adf94537a61a1a26142090.jpg@464w_644h_1e_1c,"['剧情', '音乐', '传记', '历史', '战争']",2002-05-24,150,8.9,"['法国', '德国', '英国', '波兰']"
49,本杰明·巴顿奇事,The Curious Case of Benjamin Button,https://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg@464w_644h_1e_1c,"['剧情', '爱情', '奇幻']",2008-12-25,166,8.9,['美国']
50,倩女幽魂,A Chinese Ghost Story,https://p1.meituan.net/movie/96d98200d2afb4b87ff189f9c15b6545568339.jpg@464w_644h_1e_1c,"['爱情', '奇幻', '武侠', '古装']",2011-04-30,98,8.9,['中国香港']
51,哈利·波特与死亡圣器（下）,Harry Potter and the Deathly Hallows: Part 2,https://p1.meituan.net/movie/bb0eca029cd25329776a4549b3fbe262924727.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '奇幻', '冒险']",2011-08-04,130,8.9,"['英国', '美国']"
52,甜蜜蜜,Comrades: Almost a Love Story,https://p1.meituan.net/movie/0b0d45b58946078dd24d4945dd6be3b51329411.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2015-02-13,118,8.9,['中国香港']
44,熔炉,도가니,https://p1.meituan.net/movie/2a0783b4fd95566568f24adfad2181bb5392280.jpg@464w_644h_1e_1c,['剧情'],2011-09-22,125,8.8,['韩国']
45,大话西游之大圣娶亲,A Chinese Odyssey Part Two - Cinderella,https://p1.meituan.net/moviemachine/508056769092059fe43a611b949f27d14863831.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻']",2014-10-24,110,8.9,"['中国香港', '中国大陆']"
46,新龙门客栈,New Dragon Gate Inn,https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@464w_644h_1e_1c,"['动作', '爱情', '武侠', '古装']",2012-02-24,88,8.9,"['中国香港', '中国大陆']"
47,触不可及,Intouchables,https://p1.meituan.net/movie/1e700e53e4fe29dd5942381bb353c8532239179.jpg@464w_644h_1e_1c,"['剧情', '喜剧']",2011-11-02,112,8.9,['法国']
48,钢琴家,The Pianist,https://p0.meituan.net/movie/bcbe59fc51580317adf94537a61a1a26142090.jpg@464w_644h_1e_1c,"['剧情', '音乐', '传记', '历史', '战争']",2002-05-24,150,8.9,"['法国', '德国', '英国', '波兰']"
49,本杰明·巴顿奇事,The Curious Case of Benjamin Button,https://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg@464w_644h_1e_1c,"['剧情', '爱情', '奇幻']",2008-12-25,166,8.9,['美国']
50,倩女幽魂,A Chinese Ghost Story,https://p1.meituan.net/movie/96d98200d2afb4b87ff189f9c15b6545568339.jpg@464w_644h_1e_1c,"['爱情', '奇幻', '武侠', '古装']",2011-04-30,98,8.9,['中国香港']
51,哈利·波特与死亡圣器（下）,Harry Potter and the Deathly Hallows: Part 2,https://p1.meituan.net/movie/bb0eca029cd25329776a4549b3fbe262924727.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '奇幻', '冒险']",2011-08-04,130,8.9,"['英国', '美国']"
52,甜蜜蜜,Comrades: Almost a Love Story,https://p1.meituan.net/movie/0b0d45b58946078dd24d4945dd6be3b51329411.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2015-02-13,118,8.9,['中国香港']
53,蝙蝠侠：黑暗骑士崛起,The Dark Knight Rises,https://p0.meituan.net/movie/f7f4b4099773268f8290ed033f49dc01377512.jpg@464w_644h_1e_1c,"['剧情', '动作', '科幻', '惊悚', '犯罪']",2012-08-27,165,8.9,"['美国', '英国']"
45,大话西游之大圣娶亲,A Chinese Odyssey Part Two - Cinderella,https://p1.meituan.net/moviemachine/508056769092059fe43a611b949f27d14863831.jpg@464w_644h_1e_1c,"['喜剧', '爱情', '奇幻']",2014-10-24,110,8.9,"['中国香港', '中国大陆']"
46,新龙门客栈,New Dragon Gate Inn,https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@464w_644h_1e_1c,"['动作', '爱情', '武侠', '古装']",2012-02-24,88,8.9,"['中国香港', '中国大陆']"
47,触不可及,Intouchables,https://p1.meituan.net/movie/1e700e53e4fe29dd5942381bb353c8532239179.jpg@464w_644h_1e_1c,"['剧情', '喜剧']",2011-11-02,112,8.9,['法国']
48,钢琴家,The Pianist,https://p0.meituan.net/movie/bcbe59fc51580317adf94537a61a1a26142090.jpg@464w_644h_1e_1c,"['剧情', '音乐', '传记', '历史', '战争']",2002-05-24,150,8.9,"['法国', '德国', '英国', '波兰']"
49,本杰明·巴顿奇事,The Curious Case of Benjamin Button,https://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg@464w_644h_1e_1c,"['剧情', '爱情', '奇幻']",2008-12-25,166,8.9,['美国']
50,倩女幽魂,A Chinese Ghost Story,https://p1.meituan.net/movie/96d98200d2afb4b87ff189f9c15b6545568339.jpg@464w_644h_1e_1c,"['爱情', '奇幻', '武侠', '古装']",2011-04-30,98,8.9,['中国香港']
51,哈利·波特与死亡圣器（下）,Harry Potter and the Deathly Hallows: Part 2,https://p1.meituan.net/movie/bb0eca029cd25329776a4549b3fbe262924727.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '奇幻', '冒险']",2011-08-04,130,8.9,"['英国', '美国']"
52,甜蜜蜜,Comrades: Almost a Love Story,https://p1.meituan.net/movie/0b0d45b58946078dd24d4945dd6be3b51329411.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2015-02-13,118,8.9,['中国香港']
53,蝙蝠侠：黑暗骑士崛起,The Dark Knight Rises,https://p0.meituan.net/movie/f7f4b4099773268f8290ed033f49dc01377512.jpg@464w_644h_1e_1c,"['剧情', '动作', '科幻', '惊悚', '犯罪']",2012-08-27,165,8.9,"['美国', '英国']"
54,鬼子来了,Devils on the Doorstep,https://p0.meituan.net/movie/34f9202c5e823f490ffec4c69d5d0028137395.jpg@464w_644h_1e_1c,"['剧情', '战争']",2000-05-13,139,8.8,['中国大陆']
46,新龙门客栈,New Dragon Gate Inn,https://p1.meituan.net/movie/7833126c8c21a11571bb52fbdece0acb811449.jpg@464w_644h_1e_1c,"['动作', '爱情', '武侠', '古装']",2012-02-24,88,8.9,"['中国香港', '中国大陆']"
47,触不可及,Intouchables,https://p1.meituan.net/movie/1e700e53e4fe29dd5942381bb353c8532239179.jpg@464w_644h_1e_1c,"['剧情', '喜剧']",2011-11-02,112,8.9,['法国']
48,钢琴家,The Pianist,https://p0.meituan.net/movie/bcbe59fc51580317adf94537a61a1a26142090.jpg@464w_644h_1e_1c,"['剧情', '音乐', '传记', '历史', '战争']",2002-05-24,150,8.9,"['法国', '德国', '英国', '波兰']"
49,本杰明·巴顿奇事,The Curious Case of Benjamin Button,https://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg@464w_644h_1e_1c,"['剧情', '爱情', '奇幻']",2008-12-25,166,8.9,['美国']
50,倩女幽魂,A Chinese Ghost Story,https://p1.meituan.net/movie/96d98200d2afb4b87ff189f9c15b6545568339.jpg@464w_644h_1e_1c,"['爱情', '奇幻', '武侠', '古装']",2011-04-30,98,8.9,['中国香港']
51,哈利·波特与死亡圣器（下）,Harry Potter and the Deathly Hallows: Part 2,https://p1.meituan.net/movie/bb0eca029cd25329776a4549b3fbe262924727.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '奇幻', '冒险']",2011-08-04,130,8.9,"['英国', '美国']"
52,甜蜜蜜,Comrades: Almost a Love Story,https://p1.meituan.net/movie/0b0d45b58946078dd24d4945dd6be3b51329411.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2015-02-13,118,8.9,['中国香港']
53,蝙蝠侠：黑暗骑士崛起,The Dark Knight Rises,https://p0.meituan.net/movie/f7f4b4099773268f8290ed033f49dc01377512.jpg@464w_644h_1e_1c,"['剧情', '动作', '科幻', '惊悚', '犯罪']",2012-08-27,165,8.9,"['美国', '英国']"
54,鬼子来了,Devils on the Doorstep,https://p0.meituan.net/movie/34f9202c5e823f490ffec4c69d5d0028137395.jpg@464w_644h_1e_1c,"['剧情', '战争']",2000-05-13,139,8.8,['中国大陆']
55,无敌破坏王,Wreck-It Ralph,https://p1.meituan.net/movie/70a574550c4bb928dcc6a40641294785150838.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2012-11-06,101,8.8,['美国']
47,触不可及,Intouchables,https://p1.meituan.net/movie/1e700e53e4fe29dd5942381bb353c8532239179.jpg@464w_644h_1e_1c,"['剧情', '喜剧']",2011-11-02,112,8.9,['法国']
48,钢琴家,The Pianist,https://p0.meituan.net/movie/bcbe59fc51580317adf94537a61a1a26142090.jpg@464w_644h_1e_1c,"['剧情', '音乐', '传记', '历史', '战争']",2002-05-24,150,8.9,"['法国', '德国', '英国', '波兰']"
49,本杰明·巴顿奇事,The Curious Case of Benjamin Button,https://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg@464w_644h_1e_1c,"['剧情', '爱情', '奇幻']",2008-12-25,166,8.9,['美国']
50,倩女幽魂,A Chinese Ghost Story,https://p1.meituan.net/movie/96d98200d2afb4b87ff189f9c15b6545568339.jpg@464w_644h_1e_1c,"['爱情', '奇幻', '武侠', '古装']",2011-04-30,98,8.9,['中国香港']
51,哈利·波特与死亡圣器（下）,Harry Potter and the Deathly Hallows: Part 2,https://p1.meituan.net/movie/bb0eca029cd25329776a4549b3fbe262924727.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '奇幻', '冒险']",2011-08-04,130,8.9,"['英国', '美国']"
52,甜蜜蜜,Comrades: Almost a Love Story,https://p1.meituan.net/movie/0b0d45b58946078dd24d4945dd6be3b51329411.jpg@464w_644h_1e_1c,"['剧情', '爱情']",2015-02-13,118,8.9,['中国香港']
53,蝙蝠侠：黑暗骑士崛起,The Dark Knight Rises,https://p0.meituan.net/movie/f7f4b4099773268f8290ed033f49dc01377512.jpg@464w_644h_1e_1c,"['剧情', '动作', '科幻', '惊悚', '犯罪']",2012-08-27,165,8.9,"['美国', '英国']"
54,鬼子来了,Devils on the Doorstep,https://p0.meituan.net/movie/34f9202c5e823f490ffec4c69d5d0028137395.jpg@464w_644h_1e_1c,"['剧情', '战争']",2000-05-13,139,8.8,['中国大陆']
55,无敌破坏王,Wreck-It Ralph,https://p1.meituan.net/movie/70a574550c4bb928dcc6a40641294785150838.jpg@464w_644h_1e_1c,"['喜剧', '动画', '奇幻', '冒险']",2012-11-06,101,8.8,['美国']
56,致命魔术,The Prestige,https://p0.meituan.net/movie/83df1c541e6e0696e67ce7da81cb1e1a251258.jpg@464w_644h_1e_1c,"['剧情', '悬疑', '惊悚']",2006-10-17,130,8.8,"['美国', '英国']"
48,钢琴家,The Pianist,https://p0.meituan.net/movie/bcbe59fc51580317adf94537a61a1a26142090.jpg@464w_644h_1e_1c,"['剧情', '音乐', '传记', '历史', '战争']",2002-05-24,150,8.9,"['法国', '德国', '英国', '波兰']"
49,本杰明·巴顿奇事,The Curious Case of Benjamin Button,https://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg@464w_644h_1e_1c,"['剧情', '爱情', '奇幻']",2008-12-25,166,8.9,['美国']
